"Código Cliente","Nome Cliente","Email Cliente","Operação","Stiker","Preco","Data","Dia","Mês","Ano"
"96","Beatriz Ribeiro","beatriz.ribeiro50@exemplo.com","Venda","BBAS3","R$ 39.54","25/11/2023","14/02/1900","55","5255"
"71","Mateus Gomes","mateus.gomes40@exemplo.com","Venda","BBDC4","R$ 17.05","25/11/2023","14/02/1900","55","5255"
"87","Sofia Mendes","sofia.mendes47@exemplo.com","Compra","ABEV3","R$ 14.26","25/11/2023","14/02/1900","55","5255"
"37","Rodrigo Cardoso","rodrigo.cardoso48@exemplo.com","Compra","B3SA3","R$ 10.54","25/11/2023","14/02/1900","55","5255"
"22","Luiza Costa","luiza.costa78@exemplo.com","Venda","PETR4","R$ 19.03","25/11/2023","14/02/1900","55","5255"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Compra","BBDC4","R$ 14.15","25/11/2023","14/02/1900","55","5255"
"62","Gabriela Almeida","gabriela.almeida7@exemplo.com","Compra","CSAN3","R$ 14.19","26/11/2023","14/02/1900","56","5256"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Venda","CSAN3","R$ 17.04","26/11/2023","14/02/1900","56","5256"
"31","Larissa Souza","larissa.souza29@exemplo.com","Venda","BHIA3","R$ 10.60","26/11/2023","14/02/1900","56","5256"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Compra","ABEV3","R$ 12.73","26/11/2023","14/02/1900","56","5256"
"88","Gabriela Costa","gabriela.costa24@exemplo.com","Compra","WEGE3","R$ 34.94","27/11/2023","14/02/1900","57","5257"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Compra","VALE3","R$ 63.20","27/11/2023","14/02/1900","57","5257"
"49","Rafael Rocha","rafael.rocha93@exemplo.com","Venda","CSAN3","R$ 18.45","27/11/2023","14/02/1900","57","5257"
"56","Julia Martins","julia.martins14@exemplo.com","Compra","PETR4","R$ 27.53","27/11/2023","14/02/1900","57","5257"
"98","Camila Souza","camila.souza43@exemplo.com","Compra","BHIA3","R$ 19.28","27/11/2023","14/02/1900","57","5257"
"79","Larissa Carvalho","larissa.carvalho96@exemplo.com","Venda","SANB11","R$ 31.67","27/11/2023","14/02/1900","57","5257"
"79","Larissa Carvalho","larissa.carvalho96@exemplo.com","Venda","ABEV3","R$ 13.02","27/11/2023","14/02/1900","57","5257"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Venda","HAPV3","R$ 5.21","27/11/2023","14/02/1900","57","5257"
"5","Bruno Rodrigues","bruno.rodrigues89@exemplo.com","Compra","MGLU3","R$ 3.09","28/11/2023","14/02/1900","58","5258"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Venda","ITUB4","R$ 23.51","28/11/2023","14/02/1900","58","5258"
"77","Larissa Gomes","larissa.gomes98@exemplo.com","Compra","PETR4","R$ 33.86","28/11/2023","14/02/1900","58","5258"
"16","Gabriel Machado","gabriel.machado40@exemplo.com","Venda","CSAN3","R$ 19.80","28/11/2023","14/02/1900","58","5258"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Compra","BBAS3","R$ 46.22","01/12/2023","14/02/1900","61","5261"
"53","Giovanna Pereira","giovanna.pereira73@exemplo.com","Compra","VIVT3","R$ 51.91","01/12/2023","14/02/1900","61","5261"
"56","Julia Martins","julia.martins14@exemplo.com","Compra","VALE3","R$ 69.63","01/12/2023","14/02/1900","61","5261"
"52","Lucas Costa","lucas.costa80@exemplo.com","Compra","PETR4","R$ 18.43","01/12/2023","14/02/1900","61","5261"
"93","Leonardo Almeida","leonardo.almeida31@exemplo.com","Venda","VIVT3","R$ 43.74","01/12/2023","14/02/1900","61","5261"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Compra","PETR4","R$ 30.03","01/12/2023","14/02/1900","61","5261"
"53","Giovanna Pereira","giovanna.pereira73@exemplo.com","Compra","RENT3","R$ 60.53","01/12/2023","14/02/1900","61","5261"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Venda","ITUB4","R$ 25.38","01/12/2023","14/02/1900","61","5261"
"5","Bruno Rodrigues","bruno.rodrigues89@exemplo.com","Venda","BBDC4","R$ 15.88","01/12/2023","14/02/1900","61","5261"
"83","Felipe Oliveira","felipe.oliveira37@exemplo.com","Compra","BBDC4","R$ 14.18","01/12/2023","14/02/1900","61","5261"
"72","Bruno Melo","bruno.melo27@exemplo.com","Compra","PETR4","R$ 36.32","02/12/2023","14/02/1900","62","5262"
"99","Pedro Lima","pedro.lima14@exemplo.com","Compra","HAPV3","R$ 3.31","02/12/2023","14/02/1900","62","5262"
"84","Gabriel Fonseca","gabriel.fonseca66@exemplo.com","Compra","VALE3","R$ 64.85","02/12/2023","14/02/1900","62","5262"
"99","Pedro Lima","pedro.lima14@exemplo.com","Compra","MGLU3","R$ 1.96","02/12/2023","14/02/1900","62","5262"
"46","Pedro Silva","pedro.silva50@exemplo.com","Compra","PETR4","R$ 31.25","02/12/2023","14/02/1900","62","5262"
"50","Camila Rocha","camila.rocha10@exemplo.com","Venda","CSAN3","R$ 16.94","02/12/2023","14/02/1900","62","5262"
"80","Beatriz Almeida","beatriz.almeida66@exemplo.com","Venda","BHIA3","R$ 12.09","03/12/2023","14/02/1900","63","5263"
"72","Bruno Melo","bruno.melo27@exemplo.com","Compra","ITUB4","R$ 30.64","03/12/2023","14/02/1900","63","5263"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Compra","CSAN3","R$ 18.65","03/12/2023","14/02/1900","63","5263"
"41","Ana Ferreira","ana.ferreira30@exemplo.com","Compra","ITUB4","R$ 31.34","04/12/2023","14/02/1900","64","5264"
"96","Beatriz Ribeiro","beatriz.ribeiro50@exemplo.com","Venda","MGLU3","R$ 1.94","04/12/2023","14/02/1900","64","5264"
"96","Beatriz Ribeiro","beatriz.ribeiro50@exemplo.com","Venda","ABEV3","R$ 13.30","04/12/2023","14/02/1900","64","5264"
"15","Felipe Ribeiro","felipe.ribeiro44@exemplo.com","Venda","TAEE4","R$ 12.60","04/12/2023","14/02/1900","64","5264"
"82","Amanda Mendes","amanda.mendes49@exemplo.com","Compra","B3SA3","R$ 13.90","04/12/2023","14/02/1900","64","5264"
"95","Camila Lima","camila.lima44@exemplo.com","Compra","LREN3","R$ 15.20","04/12/2023","14/02/1900","64","5264"
"11","Gustavo Costa","gustavo.costa83@exemplo.com","Compra","BBAS3","R$ 37.22","04/12/2023","14/02/1900","64","5264"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Compra","HAPV3","R$ 2.28","05/12/2023","14/02/1900","65","5265"
"35","Isabella Silva","isabella.silva63@exemplo.com","Compra","LREN3","R$ 20.59","05/12/2023","14/02/1900","65","5265"
"37","Rodrigo Cardoso","rodrigo.cardoso48@exemplo.com","Venda","JBSS3","R$ 16.39","05/12/2023","14/02/1900","65","5265"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Compra","ITUB4","R$ 22.44","05/12/2023","14/02/1900","65","5265"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Compra","SANB11","R$ 31.24","05/12/2023","14/02/1900","65","5265"
"58","Rafael Oliveira","rafael.oliveira88@exemplo.com","Compra","SANB11","R$ 29.23","05/12/2023","14/02/1900","65","5265"
"16","Gabriel Machado","gabriel.machado40@exemplo.com","Venda","VALE3","R$ 76.70","05/12/2023","14/02/1900","65","5265"
"16","Gabriel Machado","gabriel.machado40@exemplo.com","Compra","VIVT3","R$ 43.62","06/12/2023","14/02/1900","66","5266"
"84","Gabriel Fonseca","gabriel.fonseca66@exemplo.com","Venda","PETR4","R$ 30.86","06/12/2023","14/02/1900","66","5266"
"83","Felipe Oliveira","felipe.oliveira37@exemplo.com","Venda","WEGE3","R$ 40.62","06/12/2023","14/02/1900","66","5266"
"95","Camila Lima","camila.lima44@exemplo.com","Compra","ABEV3","R$ 12.00","07/12/2023","14/02/1900","67","5267"
"39","Amanda Rocha","amanda.rocha53@exemplo.com","Compra","SANB11","R$ 25.78","07/12/2023","14/02/1900","67","5267"
"54","Gustavo Santos","gustavo.santos79@exemplo.com","Compra","TAEE4","R$ 10.57","07/12/2023","14/02/1900","67","5267"
"50","Camila Rocha","camila.rocha10@exemplo.com","Compra","LREN3","R$ 19.60","07/12/2023","14/02/1900","67","5267"
"79","Larissa Carvalho","larissa.carvalho96@exemplo.com","Venda","B3SA3","R$ 10.93","07/12/2023","14/02/1900","67","5267"
"98","Camila Souza","camila.souza43@exemplo.com","Venda","ABEV3","R$ 12.68","07/12/2023","14/02/1900","67","5267"
"19","Sofia Melo","sofia.melo10@exemplo.com","Compra","BBDC4","R$ 15.23","07/12/2023","14/02/1900","67","5267"
"16","Gabriel Machado","gabriel.machado40@exemplo.com","Venda","ABEV3","R$ 11.85","07/12/2023","14/02/1900","67","5267"
"71","Mateus Gomes","mateus.gomes40@exemplo.com","Venda","JBSS3","R$ 21.57","08/12/2023","14/02/1900","68","5268"
"57","Clara Pereira","clara.pereira12@exemplo.com","Compra","BHIA3","R$ 15.45","08/12/2023","14/02/1900","68","5268"
"61","Alice Machado","alice.machado47@exemplo.com","Venda","PETR4","R$ 41.96","08/12/2023","14/02/1900","68","5268"
"2","Isabella Ferreira","isabella.ferreira95@exemplo.com","Compra","BBDC4","R$ 14.47","08/12/2023","14/02/1900","68","5268"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Venda","VALE3","R$ 79.47","08/12/2023","14/02/1900","68","5268"
"96","Beatriz Ribeiro","beatriz.ribeiro50@exemplo.com","Compra","PETR4","R$ 21.53","09/12/2023","14/02/1900","69","5269"
"100","Lucas Cardoso","lucas.cardoso77@exemplo.com","Venda","HAPV3","R$ 2.05","09/12/2023","14/02/1900","69","5269"
"93","Leonardo Almeida","leonardo.almeida31@exemplo.com","Compra","TAEE4","R$ 10.93","09/12/2023","14/02/1900","69","5269"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Compra","PETR4","R$ 27.63","09/12/2023","14/02/1900","69","5269"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Venda","RENT3","R$ 53.78","09/12/2023","14/02/1900","69","5269"
"2","Isabella Ferreira","isabella.ferreira95@exemplo.com","Venda","ITUB4","R$ 28.15","10/12/2023","14/02/1900","70","5270"
"17","Gabriela Costa","gabriela.costa15@exemplo.com","Venda","BBDC4","R$ 14.42","10/12/2023","14/02/1900","70","5270"
"95","Camila Lima","camila.lima44@exemplo.com","Venda","ITUB4","R$ 31.15","10/12/2023","14/02/1900","70","5270"
"83","Felipe Oliveira","felipe.oliveira37@exemplo.com","Compra","VIVT3","R$ 42.90","10/12/2023","14/02/1900","70","5270"
"91","Rodrigo Melo","rodrigo.melo22@exemplo.com","Venda","CPFE3","R$ 37.38","10/12/2023","14/02/1900","70","5270"
"66","Mateus Gomes","mateus.gomes98@exemplo.com","Compra","ABEV3","R$ 14.78","10/12/2023","14/02/1900","70","5270"
"27","Giovanna Carvalho","giovanna.carvalho88@exemplo.com","Compra","WEGE3","R$ 32.67","10/12/2023","14/02/1900","70","5270"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Compra","MGLU3","R$ 2.93","10/12/2023","14/02/1900","70","5270"
"49","Rafael Rocha","rafael.rocha93@exemplo.com","Venda","VALE3","R$ 68.85","10/12/2023","14/02/1900","70","5270"
"58","Rafael Oliveira","rafael.oliveira88@exemplo.com","Compra","IGTA3","R$ 10.32","10/12/2023","14/02/1900","70","5270"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Compra","VALE3","R$ 59.32","11/12/2023","14/02/1900","71","5271"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Venda","BBDC4","R$ 14.00","11/12/2023","14/02/1900","71","5271"
"64","Camila Souza","camila.souza82@exemplo.com","Venda","SANB11","R$ 31.46","11/12/2023","14/02/1900","71","5271"
"92","Rodrigo Melo","rodrigo.melo72@exemplo.com","Venda","SANB11","R$ 27.35","11/12/2023","14/02/1900","71","5271"
"65","Marcos Souza","marcos.souza65@exemplo.com","Venda","ITUB4","R$ 27.32","11/12/2023","14/02/1900","71","5271"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Venda","JBSS3","R$ 24.93","11/12/2023","14/02/1900","71","5271"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Compra","BBDC4","R$ 16.89","11/12/2023","14/02/1900","71","5271"
"29","Gabriela Pereira","gabriela.pereira44@exemplo.com","Venda","BHIA3","R$ 14.71","12/12/2023","14/02/1900","72","5272"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Compra","ABEV3","R$ 14.96","12/12/2023","14/02/1900","72","5272"
"76","Ana Carvalho","ana.carvalho5@exemplo.com","Venda","TAEE4","R$ 11.71","12/12/2023","14/02/1900","72","5272"
"17","Gabriela Costa","gabriela.costa15@exemplo.com","Compra","CPFE3","R$ 26.62","12/12/2023","14/02/1900","72","5272"
"47","Leonardo Ribeiro","leonardo.ribeiro64@exemplo.com","Compra","ABEV3","R$ 14.78","12/12/2023","14/02/1900","72","5272"
"45","Mateus Silva","mateus.silva8@exemplo.com","Compra","B3SA3","R$ 10.99","12/12/2023","14/02/1900","72","5272"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Venda","BBDC4","R$ 14.26","12/12/2023","14/02/1900","72","5272"
"92","Rodrigo Melo","rodrigo.melo72@exemplo.com","Venda","SANB11","R$ 25.34","12/12/2023","14/02/1900","72","5272"
"43","Luis Rocha","luis.rocha1@exemplo.com","Compra","HAPV3","R$ 5.36","12/12/2023","14/02/1900","72","5272"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Compra","BBAS3","R$ 52.79","12/12/2023","14/02/1900","72","5272"
"14","Guilherme Ferreira","guilherme.ferreira50@exemplo.com","Venda","B3SA3","R$ 12.26","13/12/2023","14/02/1900","73","5273"
"14","Guilherme Ferreira","guilherme.ferreira50@exemplo.com","Compra","SANB11","R$ 26.01","13/12/2023","14/02/1900","73","5273"
"64","Camila Souza","camila.souza82@exemplo.com","Venda","TAEE4","R$ 11.81","13/12/2023","14/02/1900","73","5273"
"67","Guilherme Fonseca","guilherme.fonseca27@exemplo.com","Venda","ITUB4","R$ 33.32","13/12/2023","14/02/1900","73","5273"
"60","Marcos Costa","marcos.costa57@exemplo.com","Compra","LREN3","R$ 12.13","13/12/2023","14/02/1900","73","5273"
"100","Lucas Cardoso","lucas.cardoso77@exemplo.com","Compra","B3SA3","R$ 13.22","13/12/2023","14/02/1900","73","5273"
"68","Sofia Melo","sofia.melo31@exemplo.com","Venda","BHIA3","R$ 10.24","14/12/2023","14/02/1900","74","5274"
"5","Bruno Rodrigues","bruno.rodrigues89@exemplo.com","Compra","IGTA3","R$ 10.26","14/12/2023","14/02/1900","74","5274"
"57","Clara Pereira","clara.pereira12@exemplo.com","Venda","SANB11","R$ 27.19","14/12/2023","14/02/1900","74","5274"
"67","Guilherme Fonseca","guilherme.fonseca27@exemplo.com","Venda","BHIA3","R$ 15.24","15/12/2023","14/02/1900","75","5275"
"12","Giovanna Rocha","giovanna.rocha93@exemplo.com","Venda","ITUB4","R$ 27.42","15/12/2023","14/02/1900","75","5275"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Compra","SANB11","R$ 29.78","15/12/2023","14/02/1900","75","5275"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Compra","B3SA3","R$ 10.44","15/12/2023","14/02/1900","75","5275"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Compra","ABEV3","R$ 12.13","15/12/2023","14/02/1900","75","5275"
"31","Larissa Souza","larissa.souza29@exemplo.com","Compra","TAEE4","R$ 11.64","15/12/2023","14/02/1900","75","5275"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Venda","TAEE4","R$ 11.45","15/12/2023","14/02/1900","75","5275"
"50","Camila Rocha","camila.rocha10@exemplo.com","Compra","LREN3","R$ 20.23","16/12/2023","14/02/1900","76","5276"
"76","Ana Carvalho","ana.carvalho5@exemplo.com","Venda","B3SA3","R$ 14.12","16/12/2023","14/02/1900","76","5276"
"93","Leonardo Almeida","leonardo.almeida31@exemplo.com","Compra","WEGE3","R$ 35.22","16/12/2023","14/02/1900","76","5276"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Compra","VIVT3","R$ 49.05","16/12/2023","14/02/1900","76","5276"
"98","Camila Souza","camila.souza43@exemplo.com","Compra","ABEV3","R$ 13.70","16/12/2023","14/02/1900","76","5276"
"94","Giovanna Gomes","giovanna.gomes34@exemplo.com","Venda","ITUB4","R$ 27.16","16/12/2023","14/02/1900","76","5276"
"93","Leonardo Almeida","leonardo.almeida31@exemplo.com","Venda","BBDC4","R$ 12.67","17/12/2023","14/02/1900","77","5277"
"87","Sofia Mendes","sofia.mendes47@exemplo.com","Venda","BHIA3","R$ 9.46","17/12/2023","14/02/1900","77","5277"
"17","Gabriela Costa","gabriela.costa15@exemplo.com","Compra","B3SA3","R$ 14.06","17/12/2023","14/02/1900","77","5277"
"98","Camila Souza","camila.souza43@exemplo.com","Compra","CSAN3","R$ 18.28","17/12/2023","14/02/1900","77","5277"
"68","Sofia Melo","sofia.melo31@exemplo.com","Venda","CPFE3","R$ 31.67","17/12/2023","14/02/1900","77","5277"
"52","Lucas Costa","lucas.costa80@exemplo.com","Venda","ITUB4","R$ 22.18","17/12/2023","14/02/1900","77","5277"
"72","Bruno Melo","bruno.melo27@exemplo.com","Venda","JBSS3","R$ 24.73","17/12/2023","14/02/1900","77","5277"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Compra","CSAN3","R$ 16.25","17/12/2023","14/02/1900","77","5277"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Venda","PETR4","R$ 26.50","17/12/2023","14/02/1900","77","5277"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Venda","WEGE3","R$ 32.70","17/12/2023","14/02/1900","77","5277"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Compra","TAEE4","R$ 11.37","18/12/2023","14/02/1900","78","5278"
"6","Ana Santos","ana.santos99@exemplo.com","Venda","VALE3","R$ 76.07","18/12/2023","14/02/1900","78","5278"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Venda","BBDC4","R$ 15.72","18/12/2023","14/02/1900","78","5278"
"19","Sofia Melo","sofia.melo10@exemplo.com","Venda","IGTA3","R$ 10.63","18/12/2023","14/02/1900","78","5278"
"86","Guilherme Oliveira","guilherme.oliveira36@exemplo.com","Compra","BBAS3","R$ 45.04","18/12/2023","14/02/1900","78","5278"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Compra","JBSS3","R$ 22.82","18/12/2023","14/02/1900","78","5278"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Venda","ITUB4","R$ 28.01","18/12/2023","14/02/1900","78","5278"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Venda","ITUB4","R$ 26.40","18/12/2023","14/02/1900","78","5278"
"82","Amanda Mendes","amanda.mendes49@exemplo.com","Compra","IGTA3","R$ 10.24","19/12/2023","14/02/1900","79","5279"
"89","Guilherme Silva","guilherme.silva74@exemplo.com","Venda","PETR4","R$ 30.42","19/12/2023","14/02/1900","79","5279"
"3","Mateus Santos","mateus.santos41@exemplo.com","Compra","B3SA3","R$ 10.53","19/12/2023","14/02/1900","79","5279"
"12","Giovanna Rocha","giovanna.rocha93@exemplo.com","Venda","BHIA3","R$ 6.78","19/12/2023","14/02/1900","79","5279"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Compra","ITUB4","R$ 23.47","19/12/2023","14/02/1900","79","5279"
"41","Ana Ferreira","ana.ferreira30@exemplo.com","Venda","BBDC4","R$ 13.62","19/12/2023","14/02/1900","79","5279"
"19","Sofia Melo","sofia.melo10@exemplo.com","Venda","HAPV3","R$ 2.93","19/12/2023","14/02/1900","79","5279"
"39","Amanda Rocha","amanda.rocha53@exemplo.com","Compra","CSAN3","R$ 19.80","19/12/2023","14/02/1900","79","5279"
"31","Larissa Souza","larissa.souza29@exemplo.com","Venda","MGLU3","R$ 4.30","20/12/2023","14/02/1900","80","5280"
"40","Gabriela Pereira","gabriela.pereira87@exemplo.com","Venda","HAPV3","R$ 5.27","20/12/2023","14/02/1900","80","5280"
"41","Ana Ferreira","ana.ferreira30@exemplo.com","Venda","SANB11","R$ 30.90","20/12/2023","14/02/1900","80","5280"
"29","Gabriela Pereira","gabriela.pereira44@exemplo.com","Compra","IGTA3","R$ 10.55","20/12/2023","14/02/1900","80","5280"
"22","Luiza Costa","luiza.costa78@exemplo.com","Compra","LREN3","R$ 12.75","20/12/2023","14/02/1900","80","5280"
"11","Gustavo Costa","gustavo.costa83@exemplo.com","Compra","BBAS3","R$ 43.31","20/12/2023","14/02/1900","80","5280"
"67","Guilherme Fonseca","guilherme.fonseca27@exemplo.com","Compra","BBDC4","R$ 12.20","20/12/2023","14/02/1900","80","5280"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Venda","B3SA3","R$ 13.07","20/12/2023","14/02/1900","80","5280"
"77","Larissa Gomes","larissa.gomes98@exemplo.com","Venda","B3SA3","R$ 10.75","20/12/2023","14/02/1900","80","5280"
"40","Gabriela Pereira","gabriela.pereira87@exemplo.com","Venda","BBDC4","R$ 13.88","20/12/2023","14/02/1900","80","5280"
"22","Luiza Costa","luiza.costa78@exemplo.com","Venda","BBAS3","R$ 48.79","21/12/2023","14/02/1900","81","5281"
"43","Luis Rocha","luis.rocha1@exemplo.com","Venda","BBDC4","R$ 16.61","21/12/2023","14/02/1900","81","5281"
"56","Julia Martins","julia.martins14@exemplo.com","Venda","CPFE3","R$ 30.08","21/12/2023","14/02/1900","81","5281"
"14","Guilherme Ferreira","guilherme.ferreira50@exemplo.com","Venda","ABEV3","R$ 14.20","21/12/2023","14/02/1900","81","5281"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Compra","VIVT3","R$ 54.18","21/12/2023","14/02/1900","81","5281"
"57","Clara Pereira","clara.pereira12@exemplo.com","Compra","VIVT3","R$ 37.35","21/12/2023","14/02/1900","81","5281"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Compra","B3SA3","R$ 14.58","21/12/2023","14/02/1900","81","5281"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Compra","ABEV3","R$ 12.28","21/12/2023","14/02/1900","81","5281"
"1","Leonardo Ferreira","leonardo.ferreira67@exemplo.com","Venda","ITUB4","R$ 24.51","21/12/2023","14/02/1900","81","5281"
"22","Luiza Costa","luiza.costa78@exemplo.com","Compra","VALE3","R$ 69.69","21/12/2023","14/02/1900","81","5281"
"21","Camila Pereira","camila.pereira21@exemplo.com","Venda","JBSS3","R$ 17.51","22/12/2023","14/02/1900","82","5282"
"91","Rodrigo Melo","rodrigo.melo22@exemplo.com","Compra","CSAN3","R$ 13.85","22/12/2023","14/02/1900","82","5282"
